"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73430";"ALOYSIO NUNES FERREIRA";"50";"52";"ALOYSIO NUNES FERREIRA FILHO";"";"M";"";"";"1945-04-05";"";"SP";"São José do Rio Preto"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73431";"ANTONIO CARLOS PANNUNZIO";"50";"53";"ANTONIO CARLOS PANNUNZIO";"";"M";"";"";"1943-07-29";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73432";"ANTONIO KANDIR";"50";"51";"ANTONIO KANDIR";"";"M";"";"";"1953-05-02";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"ARLINDO CHINAGLIA";"50";"56";"ARLINDO CHIGNALIA JUNIOR";"";"M";"";"";"1949-12-24";"";"SP";"Serra Azul"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73434";"ARNALDO FARIA DE SÁ";"48";"55";"ARNALDO FARIA DE SÁ";"";"M";"";"";"1945-12-30";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73435";"ARY KARA";"49";"52";"ARY KARA JOSE";"";"M";"";"";"1942-03-26";"";"SP";"Neves Paulista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73436";"AYRES DA CUNHA";"49";"50";"Ayres da Cunha Marques";"";"M";"";"";"1937-01-18";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73437";"BETO MANSUR";"49";"55";"PAULO ROBERTO GOMES MANSUR";"";"M";"";"";"1951-07-07";"";"SP";"São Vicente"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73438";"CARLOS APOLINÁRIO";"50";"50";"Carlos Alberto Eugenio Apolinário";"";"M";"";"";"1952-04-28";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73439";"CARLOS NELSON";"46";"50";"Carlos Nelson Bueno";"";"M";"";"";"1940-02-21";"";"SP";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/73440";"CELSO DANIEL";"50";"50";"Celso Augusto Daniel";"";"M";"";"";"1951-04-16";"2002-01-19";"SP";"Santo André"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";"CELSO RUSSOMANNO";"50";"56";"CELSO UBIRAJARA RUSSOMANNO";"";"M";"";"";"1956-08-20";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73442";"CORAUCI SOBRINHO";"50";"52";"VALDEMAR CORAUCI SOBRINHO";"";"M";"";"";"1945-08-24";"";"SP";"Ribeirão Preto"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73443";"CUNHA BUENO";"45";"51";"ANTÔNIO HENRIQUE BITENCOURT CUNHA BUENO";"";"M";"";"";"1949-06-17";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73444";"CUNHA LIMA";"50";"50";"ANTONIO DA CUNHA LIMA";"";"M";"";"";"1955-09-08";"";"PB";"Campina Grande"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73445";"DELFIM NETTO";"48";"52";"ANTÔNIO DELFIM NETTO";"";"M";"";"";"1928-05-01";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73446";"DUILIO PISANESCHI";"50";"51";"DUILIO PISANESCHI";"";"M";"";"";"1940-08-29";"";"PB";"Santo André"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73447";"EDINHO ARAÚJO";"50";"55";"EDSON EDINHO COELHO ARAÚJO";"";"M";"twitter.com/_edinhoaraujo,  www.facebook.com/pages/Edinho-Ara%C3%Bajo/512478158795235?fref=ts";"";"1949-07-30";"";"SP";"Santa Fé do Sul"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73448";"EDUARDO JORGE";"48";"51";"EDUARDO JORGE MARTINS ALVES SOBRINHO";"";"M";"";"";"1949-10-26";"";"BA";"Salvador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73449";"FÁBIO FELDMANN";"48";"50";"FABIO JOSE FELDMANN";"";"M";"";"";"1955-05-14";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73450";"FAUSTO MARTELLO";"50";"50";"Fausto Miguel Martello";"";"M";"";"";"1952-09-29";"";"SP";"Guarulhos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73451";"FERNANDO ZUPPO";"50";"51";"CARLOS FERNANDO ZUPPO FRANCO";"";"M";"";"";"1942-03-01";"";"SP";"Garça"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73452";"FRANCO MONTORO";"41";"51";"ANDRÉ FRANCO MONTORO";"";"M";"";"";"1916-07-14";"1999-07-16";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73453";"HÉLIO BICUDO";"49";"50";"Hélio Pereira Bicudo";"";"M";"";"";"1922-07-05";"2018-07-31";"SP";"Mogi das Cruzes"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73454";"JOÃO GRANDÃO";"51";"52";"JOÃO BATISTA DOS SANTOS";"";"M";"";"";"1959-12-26";"";"SP";"Rinópolis"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73455";"PEDRO PEDROSSIAN";"51";"52";"PEDRO PEDROSSIAN FILHO";"";"M";"";"";"1966-06-28";"";"MT";"Cuiabá"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73456";"WALDEMIR MOKA";"51";"53";"WALDEMIR MOKA MIRANDA DE BRITTO";"";"M";"";"";"1951-10-10";"";"MS";"Bela Vista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73457";"AIRTON ROVEDA";"51";"53";"AIRTON BERNARDO ROVEDA";"";"M";"";"";"1948-02-14";"";"PR";"Bituruna"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73458";"ALEX CANZIANI";"51";"55";"ALEX CANZIANI SILVEIRA";"";"M";"http://www.orkut.com.br/Main#Profile?uid=6272863290258487683,  http://twitter.com/#!/canzianialex,  http://www.flickr.com/photos/alexcanziani1414/,  http://www.facebook.com/profile.php?id=100002221512482,  http://www.youtube.com/user/AlexCanziani1414?blend=3&amp;ob=5";"";"1964-06-11";"";"PR";"Londrina"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73459";"DR. ROSINHA";"51";"54";"FLORISVALDO FIER";"";"M";"";"";"1950-11-12";"";"PR";"Rolândia"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73460";"GUSTAVO FRUET";"51";"56";"GUSTAVO BONATO FRUET";"";"M";"";"";"1963-04-18";"";"PR";"Curitiba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73461";"ÍRIS SIMÕES";"51";"53";"ÍRIS XAVIER SIMÕES";"";"M";"";"";"1961-05-25";"";"PR";"Pato Branco"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73462";"JOSÉ CARLOS MARTINEZ";"47";"52";"JOSÉ CARLOS DE CASTRO MARTINEZ";"";"M";"";"";"1948-05-23";"2003-10-04";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"OSMAR SERRAGLIO";"51";"55";"OSMAR JOSÉ SERRAGLIO";"";"M";"";"";"1948-05-23";"";"RS";"Erechim"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73464";"OLIVEIRA FILHO";"51";"54";"BERNARDINO BARRETO DE OLIVEIRA";"";"M";"";"";"1957-04-15";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73465";"RAFAEL GRECA";"51";"51";"RAFAEL VALDOMIRO GRECA DE MACEDO";"";"M";"";"";"1956-03-17";"";"PR";"Curitiba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"RUBENS BUENO";"49";"56";"RUBENS BUENO";"";"M";"";"";"1948-05-23";"";"PR";"Sertanópolis"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73467";"SANTOS FILHO";"45";"51";"JOAQUIM DOS SANTOS FILHO";"";"M";"";"";"1933-01-27";"";"PR";"Bandeirantes"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73468";"ANTÔNIO CARLOS";"40";"51";"ANTÔNIO CARLOS KONDER REIS";"";"M";"";"";"1924-12-16";"";"SC";"Itajaí"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73469";"CARLITO MERSS";"51";"53";"CARLITO MERSS";"";"M";"";"";"1955-09-16";"";"SC";"Porto União"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73470";"ENI VOLTOLINI";"51";"51";"ENI JOSÉ VOLTOLINI";"";"M";"";"";"1950-05-08";"";"SC";"Corupá"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73471";"FERNANDO CORUJA";"51";"53";"CARLOS FERNANDO CORUJA AGUSTINI";"";"M";"";"";"1954-12-04";"";"SC";"Lages"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73472";"GERVÁSIO SILVA";"51";"53";"GERVÁSIO JOSÉ DA SILVA";"";"M";"";"";"1955-05-24";"";"SC";"São José"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73473";"LEODEGAR TISCOSKI";"51";"52";"LEODEGAR DA CUNHA TISCOSKI";"";"M";"";"";"1948-10-02";"";"SC";"Sombrio"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73474";"LUCI CHOINACKI";"49";"54";"LUCI TERESINHA KOSWOSKI CHOINACKI";"";"F";"http://www.orkut.com.br/lucichoinacki,  http://www.orkut.com.br/lucichoinacki";"";"1954-03-17";"";"SC";"Descanso"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73475";"RENATO VIANNA";"47";"51";"RENATO DE MELLO VIANNA";"";"M";"";"";"1944-07-18";"";"SC";"Blumenau"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73476";"VICENTE CAROPRESO";"51";"51";"VICENTE AUGUSTO CAROPRESO";"";"M";"";"";"1956-09-01";"";"SC";"Blumenau"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73477";"ALCEU COLLARES";"44";"52";"ALCEU DE DEUS COLLARES";"";"M";"";"";"1927-09-12";"";"RS";"Bagé"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73478";"BETO ALBUQUERQUE";"51";"54";"LUIZ ROBERTO DE ALBUQUERQUE";"";"M";"";"";"1963-01-06";"";"RS";"Passo Fundo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73479";"CAIO RIELA";"51";"51";"LUIZ CARLOS REPISO RIELA";"";"M";"";"";"1958-11-08";"";"RS";"Uruguaiana"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73480";"CEZAR SCHIRMER";"51";"53";"CEZAR AUGUSTO SCHIRMER";"";"M";"";"";"1952-02-23";"";"RS";"Santa Maria"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73481";"FERNANDO MARRONI";"51";"55";"FERNANDO STEPHAN MARRONI";"";"M";"";"";"1956-07-31";"";"RS";"Pelotas"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73482";"HENRIQUE FONTANA";"51";"56";"HENRIQUE FONTANA JÚNIOR";"";"M";"";"";"1960-01-18";"";"RS";"Porto Alegre"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73483";"LUIS CARLOS HEINZE";"51";"55";"LUIS CARLOS HEINZE";"";"M";"https://www.facebook.com/deputadoheinze/";"http://www.deputadoheinze.com.br";"1950-09-14";"";"RS";"Candelária"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73484";"MARCOS ROLIM";"51";"51";"MARCOS FLÁVIO ROLIM";"";"M";"";"";"1960-08-16";"";"RS";"Porto Alegre"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73485";"PAULO GOUVÊA";"51";"52";"PAULO JOSÉ GOUVÊA";"";"M";"";"";"1964-04-19";"";"RS";"Tenente Portela"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"POMPEO DE MATTOS";"51";"56";"DARCI POMPEO DE MATTOS";"";"M";"";"";"1958-07-12";"";"RS";"Santo Augusto"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73487";"ROBERTO ARGENTA";"51";"51";"ROBERTO ARGENTA";"";"M";"";"";"1952-08-26";"";"RS";"Gramado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73488";"SYNVAL GUAZZELLI";"44";"51";"SYNVAL SEBASTIÃO DUARTE GUAZZELLI";"";"M";"";"";"1930-01-24";"2001-04-12";"RS";"Vacaria"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73489";"WALDIR SCHMIDT";"51";"51";"WALDIR ARTUR SCHMIDT";"";"M";"";"";"1944-07-08";"2009-07-05";"RS";"São Leopoldo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73490";"RICARTE DE FREITAS";"51";"53";"RICARTE DE FREITAS JUNIOR";"";"M";"";"";"1952-01-17";"";"SC";"Lages"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73491";"PEDRO BITTENCOURT";"51";"51";"PEDRO BITTENCOURT NETO";"";"M";"";"";"1956-01-22";"";"SC";"Florianópolis"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73492";"ANTONIO CARLOS BISCAIA";"51";"53";"ANTONIO CARLOS SILVA BISCAIA";"";"M";"";"";"1942-06-03";"";"PR";"Curitiba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73495";"MANOEL MOREIRA";"48";"49";"MANOEL MOREIRA DE ARAUJO FILHO";"";"M";"";"";"1949-08-28";"";"MA";"Vitorino Freire"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73499";"NARCISO MENDES";"48";"52";"NARCISO MENDES DE ASSIS";"";"M";"";"";"1946-07-18";"";"RN";"Patu"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73503";"ARTUR DA TÁVOLA";"48";"49";"Paulo Alberto Artur da Távola Moretzsohn Monteiro de Barros";"";"M";"";"";"1936-01-03";"2008-05-09";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73507";"ROSE DE FREITAS";"48";"54";"ROSILDA DE FREITAS";"";"F";"";"";"1949-01-23";"";"MG";"Caratinga"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73510";"SÉRGIO SPADA";"48";"49";"Sérgio Spada";"";"M";"";"";"1954-12-14";"";"RS";"Planalto"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73530";"HÉLIO ROSAS";"48";"50";"Hélio César Rosas";"";"M";"";"";"1929-03-24";"";"SP";"Pindamonhangaba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73531";"IVAN VALENTE";"50";"56";"IVAN VALENTE";"";"M";"";"";"1946-07-05";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73532";"JAIR MENEGUELLI";"50";"51";"JAIR ANTONIO MENEGUELLI";"";"M";"";"";"1947-07-16";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73533";"JOÃO MELLÃO NETO";"49";"50";"João Mellão Neto";"";"M";"";"";"1955-11-06";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73534";"JOÃO PAULO CUNHA";"50";"54";"JOÃO PAULO CUNHA";"";"M";"";"";"1958-06-06";"";"SP";"Caraguatatuba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73535";"JORGE TADEU MUDALEN";"49";"55";"JORGE TADEU MUDALEN";"";"M";"";"";"1955-01-03";"";"SP";"Guarulhos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73536";"JOSÉ ANÍBAL";"49";"54";"JOSÉ ANÍBAL PERES DE PONTES";"";"M";"";"";"1947-08-09";"";"RO";"Guajará-Mirim"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73537";"JOSÉ AUGUSTO";"50";"50";"José Augusto da Silva Ramos";"";"M";"";"";"1946-12-15";"";"PE";"Garanhuns"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73538";"JOSÉ COIMBRA";"46";"51";"JOSÉ DE CASTRO COIMBRA";"";"M";"";"";"1930-05-05";"";"MS";"Coxim"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73539";"JOSÉ DE ABREU";"50";"51";"JOSE MASCI DE ABREU";"";"M";"";"";"1944-12-08";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73540";"JOSÉ GENOÍNO";"47";"54";"JOSÉ GENOÍNO NETO";"";"M";"";"";"1946-05-03";"";"CE";"Quixeramobim"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73541";"JOSÉ MACHADO";"50";"51";"JOSÉ MACHADO";"";"M";"";"";"1946-01-27";"";"SP";"Tanabi"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73542";"DR. PINOTTI";"50";"53";"JOSÉ ARISTODEMO PINOTTI";"";"M";"";"";"1934-12-20";"2009-07-01";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73543";"JURANDYR PAIXÃO";"50";"50";"Jurandyr da Paixão de Campos Freire Filho";"";"M";"";"";"1955-11-12";"";"SP";"Limeira"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73544";"KOYU IHA";"48";"50";"Koyu Iha";"";"M";"";"";"1940-06-30";"";"SP";"Santos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73545";"LUCIANO ZICA";"50";"52";"EUSTÁQUIO LUCIANO ZICA";"";"M";"";"";"1951-01-07";"";"MG";"Biquinhas"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73546";"LUIZ CARLOS SANTOS";"49";"52";"LUIZ CARLOS DOS SANTOS";"";"M";"";"";"1932-05-26";"";"MG";"Araxá"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73547";"MALULY NETTO";"46";"51";"JORGE MALULY NETTO";"";"M";"";"";"1931-01-28";"2012-05-22";"SP";"Fartura"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73548";"MARCELO BARBIERI";"49";"52";"MARCELO FORTES BARBIERI";"";"M";"";"";"1956-11-21";"";"SP";"Araraquara"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73549";"MARQUINHO CHEDID";"50";"50";"Marco Antonio Nassif Abi Chedid";"";"M";"";"";"1957-11-23";"";"SP";"Bragança Paulista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73550";"MARTA SUPLICY";"50";"50";"Marta Teresa Suplicy";"";"F";"";"";"1945-03-18";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73551";"MAURICIO NAJAR";"49";"50";"Mauricio Nagib Najar";"";"M";"";"";"1934-09-19";"2001-06-10";"SP";"Mogi das Cruzes"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73552";"MICHEL TEMER";"48";"53";"MICHEL MIGUEL ELIAS TEMER LULIA";"";"M";"";"";"1940-09-23";"";"SP";"Tietê"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73553";"NELSON MARQUEZELLI";"49";"55";"NELSON MARQUEZELLI";"";"M";"";"";"1941-10-29";"";"SP";"Pirassununga"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73554";"DE VELASCO";"50";"51";"PAULO CÉSAR MARQUES DE VELASCO";"";"M";"";"";"1937-02-10";"";"MG";"Curvelo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73555";"PAULO LIMA";"49";"53";"PAULO CÉSAR DE OLIVEIRA LIMA";"";"M";"";"";"1963-02-09";"";"SP";"Presidente Prudente"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73556";"REGIS DE OLIVEIRA";"50";"53";"REGIS FERNANDES DE OLIVEIRA";"";"M";"";"";"1944-09-19";"";"SP";"Monte Aprazível"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"48";"53";"RICARDO NAGIB IZAR";"";"M";"";"";"1938-07-28";"2008-05-02";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73558";"ROBSON TUMA";"49";"53";"ROBSON TUMA";"";"M";"";"";"1968-09-05";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73559";"SALVADOR ZIMBALDI";"50";"54";"SALVADOR ZIMBALDI FILHO";"";"M";"";"";"1955-06-05";"";"SP";"Campinas"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73560";"SILVIO TORRES";"50";"55";"SILVIO FRANÇA TORRES";"";"M";"";"www.silviotorres.com.br";"1946-06-01";"";"SP";"São José do Rio Pardo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73561";"TELMA DE SOUZA";"50";"53";"TELMA SANDRA AUGUSTO DE SOUZA";"";"F";"";"";"1944-09-29";"";"SP";"Santos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73562";"TUGA ANGERAMI";"49";"50";"José Gualberto Tuga Martins Angerami";"";"M";"";"";"1950-04-17";"";"SP";"Mococa"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73563";"USHITARO KAMIA";"50";"50";"Ushitaro Kamia";"";"M";"";"";"1946-07-01";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73564";"VADÃO GOMES";"49";"53";"ETIVALDO VADÃO GOMES";"";"M";"";"";"1957-04-19";"";"SP";"Populina"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73565";"VALDEMAR COSTA NETO";"49";"54";"VALDEMAR COSTA NETO";"";"M";"";"";"1949-08-11";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73566";"VICENTE CASCIONE";"50";"52";"VICENTE FERNANDES CASCIONE";"";"M";"";"";"1942-07-14";"";"SP";"Santos"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73567";"WAGNER ROSSI";"49";"51";"WAGNER GONÇALVES ROSSI";"";"M";"";"";"1943-01-27";"";"SP";"São Paulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73568";"CELSO JACOB";"51";"55";"CELSO ALENCAR RAMOS JACOB";"";"M";"";"";"1957-01-19";"";"RJ";"Três Rios"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73569";"JORGE PINHEIRO";"51";"54";"JORGE DOS REIS PINHEIRO";"";"M";"";"";"1966-10-12";"";"MG";"Juiz de Fora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73570";"IVANIO GUERRA";"49";"51";"IVÂNIO FUMEGALI GUERRA";"";"M";"";"";"1940-03-31";"";"RS";"Soledade"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73571";"OSVALDO SOBRINHO";"48";"51";"OSVALDO ROBERTO SOBRINHO";"";"M";"";"";"1949-01-08";"";"SP";"Pirapozinho"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73572";"JOÃO MAGNO";"51";"52";"JOÃO MAGNO DE MOURA";"";"M";"";"";"1960-08-05";"";"MG";"São Geraldo da Piedade"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73573";"YVONILTON GONÇALVES";"51";"51";"YVONILTON BORGES GONÇALVES";"";"M";"";"";"1958-06-22";"";"BA";"Salvador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73574";"REGINALDO GERMANO";"51";"52";"REGINALDO DA SILVA GERMANO";"";"M";"";"";"1954-09-21";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73575";"JOEL DE HOLLANDA";"51";"52";"JOEL DE HOLLANDA CORDEIRO";"";"M";"";"";"1943-04-01";"";"PE";"Arcoverde"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73576";"PAULO DE ALMEIDA";"49";"51";"PAULO CARDOSO DE ALMEIDA";"";"M";"";"";"1950-07-12";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73577";"TARCÍSIO ZIMMERMANN";"51";"53";"TARCISIO JOÃO ZIMERMMANN";"";"M";"";"";"1954-07-24";"";"RS";"Santo Cristo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73578";"RICARDO MARANHÃO";"51";"51";"RICARDO MOURA DE ALBUQUERQUE MARANHÃO";"";"M";"";"";"1943-11-25";"";"PE";"Recife"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73579";"ALBERTO FRAGA";"51";"55";"JOÃO ALBERTO FRAGA SILVA";"";"M";"";"";"1956-06-02";"";"SE";"Estância"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73580";"RICARDO NORONHA";"51";"51";"JOÃO RICARDO NORONHA DA SILVA";"";"M";"";"";"1958-06-22";"";"TO";"Araguaína"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73581";"ALOÍZIO SANTOS";"45";"51";"ALOÍZIO SANTOS";"";"M";"";"";"1940-10-11";"2007-11-06";"SE";"Brejo Grande"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73582";"HELENILDO RIBEIRO";"51";"52";"JOSÉ HELENILDO RIBEIRO MONTEIRO";"";"M";"";"";"1946-09-28";"2006-12-21";"PE";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/73583";"CARLOS CURY";"51";"51";"CARLOS JORGE CURY MANSILLA";"";"M";"";"";"1957-06-02";"";"RO";"Costa Marques"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73584";"ANTONIO CARLOS MENDES THAME";"48";"55";"ANTONIO CARLOS DE MENDES THAME";"";"M";"";"";"1946-06-13";"";"SP";"Piracicaba"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73585";"CLOVIS VOLPI";"51";"51";"CLOVIS VOLPI";"";"M";"";"";"1948-02-20";"";"SP";"Rancharia"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"JÚLIO DELGADO";"51";"56";"JÚLIO CÉSAR DELGADO";"";"M";"";"";"1966-11-18";"";"MG";"Juiz de Fora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73587";"JOSÉ ALEKSANDRO";"51";"51";"JOSÉ ALEKSANDRO DA SILVA";"";"M";"";"";"1965-07-06";"";"CE";"Pereiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"51";"55";"CARLOS MAURO CABRAL BENEVIDES";"";"M";"";"";"1930-03-21";"";"CE";"Fortaleza"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73589";"ANTÔNIO JOSÉ MOTA";"51";"51";"ANTONIO JOSÉ PORTO MOTA";"";"M";"";"";"1967-06-11";"";"CE";"Fortaleza"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73590";"JOAQUIM BRITO";"51";"51";"JOAQUIM ANTONIO DE CARVALHO BRITO";"";"M";"";"";"1955-03-04";"";"PE";"Pesqueira"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73591";"RENATO SILVA";"51";"51";"RENATO DA SILVA";"";"M";"";"";"1951-02-26";"";"SC";"Rio do Sul"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73592";"KÁTIA ABREU";"51";"52";"KÁTIA REGINA DE ABREU";"";"F";"";"";"1962-02-02";"";"GO";"Goiânia"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73593";"RAINEL BARBOSA";"51";"51";"RAINEL BARBOSA ARAÚJO";"";"M";"";"";"1961-06-04";"";"TO";"Porto Nacional"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73594";"NILMAR RUIZ";"51";"54";"NILMAR GAVINO RUIZ";"";"F";"";"";"1956-02-05";"";"RJ";"Rio de Janeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/73595";"CHICO SARDELLI";"51";"52";"FRANCISCO ANTONIO SARDELLI";"";"M";"";"";"1956-06-26";"";"SP";"Americana"
